tweet,tweet_tokenized
@Daniel_Branco99 llora gafo,"['daniel', 'branco', 'llora', 'gafo']"
@Daniel_Branco99 q cringe daniel,"['daniel', 'branco', 'cringe', 'daniel']"
@georgndrw yo,['georgndrw']
@oscarpaez17  https://t.co/Yx10ry6u1z,['oscarpaez']
qué ladilla cuando sientes que sobras en la vida de alguien zzz,"['ladilla', 'sientes', 'sobras', 'vida', 'alguien', 'zzz']"
no me quiero parar 😭,"['quiero', 'parar']"
two mimir naguara de dia,"['two', 'mimir', 'naguara', 'dia']"
ese reel me costó una bola y weno apoyen al talento principiante xfabo,"['reel', 'costó', 'bola', 'weno', 'apoyen', 'talento', 'principiante', 'xfabo']"
@danielacenteno_ ve a darme laik y a seguirnos xfa :( pa q me aumenten,"['danielacenteno', 've', 'darme', 'laik', 'seguirnos', 'xfa', 'pa', 'aumenten']"
 https://t.co/ncJnSWGMu2 vayan a darle amor,"['vayan', 'darle', 'amor']"
SUBI MI PRIMER REEL DESPUES DE DOS HORAS,"['subi', 'primer', 'reel', 'despues', 'dos', 'horas']"
"@biancadeese el lugar es espectacular, pero lo que venden nop","['biancadeese', 'lugar', 'espectacular', 'venden', 'nop']"
@georgndrw entonces odio to :(,"['georgndrw', 'entonces', 'odio', 'to']"
quiero llorar,"['quiero', 'llorar']"
@PintandoToninas cuántas horas me faltannn,"['pintandotoninas', 'cuántas', 'horas', 'faltannn']"
una vez más odio el internet de venezuela,"['vez', 'odio', 'internet', 'venezuela']"
@magalystika @fuckinluigi PERO LUIS PERO MAGALY,"['magalystika', 'fuckinluigi', 'luis', 'magaly']"
@georgndrw ta bonita,"['georgndrw', 'ta', 'bonita']"
yo: ay kemosion subiré el primer reel de mi vida a la cuenta donde trabajo  cantv y digitel a la vez: no  https://t.co/TLqiRgV3tV,"['ay', 'kemosion', 'subiré', 'primer', 'reel', 'vida', 'cuenta', 'trabajo', 'cantv', 'digitel', 'vez']"
@georgndrw ni me lo digas :/,"['georgndrw', 'digas']"
ok que linda nariz,"['ok', 'linda', 'nariz']"
@georgndrw Y CON MEGAS BROOOTHER,"['georgndrw', 'megas', 'brooother']"
@andresbarretov_ SI JAJAJAHJAJAJ,"['andresbarretov', 'si', 'jajajahjajaj']"
pueden creer que llevo dos horas tratando de subir un reel,"['pueden', 'creer', 'llevo', 'dos', 'horas', 'tratando', 'subir', 'reel']"
@valvallecp @DanyCoppola1 muy cuchi,"['valvallecp', 'danycoppola', 'cuchi']"
cita este tweet con una foto con tu amiguita querida  https://t.co/u4HSeHeTEa,"['cita', 'tweet', 'foto', 'amiguita', 'querida']"
@rebzescalona quejeso,"['rebzescalona', 'quejeso']"
el arte del olvido,"['arte', 'olvido']"
@Lggr2000 proud,"['lggr', 'proud']"
"@Lggr2000 pa que ocultarme, sisoi","['lggr', 'pa', 'ocultarme', 'sisoi']"
quiero q lleguen ya😭,"['quiero', 'lleguen', 'ya😭']"
teeeeemazo  https://t.co/4yERKo7etk,['teeeeemazo']
@Lggr2000 soy res flaz,"['lggr', 'res', 'flaz']"
@georgndrw acabo de ver y ª,"['georgndrw', 'acabo', 'ver']"
@georgndrw pajaaa voy a  buscar reso,"['georgndrw', 'pajaaa', 'voy', 'buscar', 'reso']"
@georgndrw estoy en lo mismoo jajajajajajaj me encanta,"['georgndrw', 'mismoo', 'jajajajajajaj', 'encanta']"
@valen2c aro🤡,"['valen', 'aro🤡']"
se me había olvidado lo buenas que son las canciones de machine gun kelly,"['olvidado', 'buenas', 'canciones', 'machine', 'gun', 'kelly']"
periodismo me está sacando canas,"['periodismo', 'sacando', 'canas']"
estaba demasiado feliz con mi perro que se llamaba cerati  https://t.co/4rtbtAM3ad,"['demasiado', 'feliz', 'perro', 'llamaba', 'cerati']"
no lo hagan,['hagan']
yo con todo,[]
@PintandoToninas falsa alarma no es lo que crees ananabja,"['pintandotoninas', 'falsa', 'alarma', 'crees', 'ananabja']"
twitteroficial?  https://t.co/9ey253KEVc,['twitteroficial']
*mi amiga está triste*  automáticamente yo: vamos pa la calle a tomarnos unos mojitos,"['amiga', 'triste', 'automáticamente', 'vamos', 'pa', 'calle', 'tomarnos', 'mojitos']"
@hunterssis @cocatanblanca necesito saber si esto es joda o k,"['hunterssis', 'cocatanblanca', 'necesito', 'saber', 'si', 'joda']"
necesito gente en mi vida que no sea achantada,"['necesito', 'gente', 'vida', 'achantada']"
meta de hoy: ir a @Perrockccs,"['meta', 'hoy', 'ir', 'perrockccs']"
"@daniellacip comenzamos mañana, en serio escríbeme","['daniellacip', 'comenzamos', 'mañana', 'serio', 'escríbeme']"
@daniellacip creo que todos necesitamos escucharlo🥺,"['daniellacip', 'creo', 'necesitamos', 'escucharlo🥺']"
"deja de llorar y ponte a estudiar, gafa  de: mi para: mi","['deja', 'llorar', 'ponte', 'estudiar', 'gafa']"
"ya no me sorprende, siempre es lo mismo","['sorprende', 'siempre', 'mismo']"
danz!,['danz']
estoy considerando meterme en el gimnasio,"['considerando', 'meterme', 'gimnasio']"
"@fuckinluigi pero viste que el sol está lindo, cómprate un heladito y será un día cul","['fuckinluigi', 'viste', 'sol', 'lindo', 'cómprate', 'heladito', 'día', 'cul']"
@gaabccs por lo menos que le pague la terapia por mamagyevo jajajajaj,"['gaabccs', 'menos', 'pague', 'terapia', 'mamagyevo', 'jajajajaj']"
EL DÍA ESTÁ DEMASIAAAAADO LINDOOO,"['día', 'demasiaaaaado', 'lindooo']"
amanecí con ganas de verte,"['amanecí', 'ganas', 'verte']"
@deidvx eso mismo ajjajajajajj,"['deidvx', 'mismo', 'ajjajajajajj']"
nadie pasa de esta esquina aquí mandan las divinas pq somos,"['nadie', 'pasa', 'esquina', 'aquí', 'mandan', 'divinas', 'pq']"
@deidvx ya te viii akakkajaja,"['deidvx', 'viii', 'akakkajaja']"
puto covid marico de pana qué arrechera,"['puto', 'covid', 'marico', 'pana', 'arrechera']"
"recordando la época dónde tenía flequillo, tiempos felices  https://t.co/rh41jDiVbM","['recordando', 'época', 'dónde', 'flequillo', 'tiempos', 'felices']"
@manuel_sosaa siloe,"['manuel', 'sosaa', 'siloe']"
@Valeriap0516 acabo de encontrar estoªª  https://t.co/hzl4knhnnv,"['valeriap', 'acabo', 'encontrar', 'estoªª']"
@whosssandy meta,"['whosssandy', 'meta']"
sí soy y no me oculto,['oculto']
sikiero,['sikiero']
@Petroxico LATAZOS AAA,"['petroxico', 'latazos', 'aaa']"
me puse a escuchar yhlqmdlg  me declaro en ✨depresión✨,"['puse', 'escuchar', 'yhlqmdlg', 'declaro', '✨depresión✨']"
"@whosssandy marico el jevo es que si perfecto pues, a veces quisiera ser niño para poderle dar unos besos","['whosssandy', 'marico', 'jevo', 'si', 'perfecto', 'pues', 'veces', 'quisiera', 'ser', 'niño', 'poderle', 'dar', 'besos']"
@georgndrw ajo,"['georgndrw', 'ajo']"
me declaro súper simp de isaías landaeta,"['declaro', 'súper', 'simp', 'isaías', 'landaeta']"
@deidvx no sé si pueda perdonarte un error de esa magnitud 😤,"['deidvx', 'sé', 'si', 'pueda', 'perdonarte', 'error', 'magnitud']"
@georgndrw viste,"['georgndrw', 'viste']"
@calderonsin las cosas como son,"['calderonsin', 'cosas']"
@georgndrw SIDA,"['georgndrw', 'sida']"
@deidvx david no sabe escribir mi nombre ok,"['deidvx', 'david', 'sabe', 'escribir', 'nombre', 'ok']"
@rebzescalona hater de ellos,"['rebzescalona', 'hater']"
@gaboplanas @Petroxico sabe divino gabriel que te pasa,"['gaboplanas', 'petroxico', 'sabe', 'divino', 'gabriel', 'pasa']"
"yo digo ""latazos"", soy una vieja prematura?","['digo', 'latazos', 'vieja', 'prematura']"
literal,['literal']
sendo latazo,"['sendo', 'latazo']"
@whosssandy kesoo,"['whosssandy', 'kesoo']"
@danielacenteno_ asie,"['danielacenteno', 'asie']"
sida,['sida']
jerry di da queso,"['jerry', 'di', 'da', 'queso']"
sigo molestik pues  https://t.co/VdPsKUxJbY,"['sigo', 'molestik', 'pues']"
asi ando,"['asi', 'ando']"
@georgndrw  https://t.co/ctZEYAU6Fs,['georgndrw']
@marianaggz carajitos nunca oyó,"['marianaggz', 'carajitos', 'nunca', 'oyó']"
@mvictoriaveg MARIAAVICTORIAAAAA  AJSJJSJAJAKAKSKtodavia no lo superp,"['mvictoriaveg', 'mariaavictoriaaaaa', 'ajsjjsjajakaksktodavia', 'superp']"
QUÉ BUEN TWEET DIOS MIOOO NOOOOOOOO,"['buen', 'tweet', 'dios', 'miooo', 'noooooooo']"
mis días se han convertido en moods de canciones de taylor swift  las amo,"['días', 'convertido', 'moods', 'canciones', 'taylor', 'swift', 'amo']"
ya dejen de preguntarme por qué mi user de ig es isabellaaloha,"['dejen', 'preguntarme', 'user', 'ig', 'isabellaaloha']"
mañana quiero tomarme fotos lindas,"['mañana', 'quiero', 'tomarme', 'fotos', 'lindas']"
@Daniel_Branco99 pero quien,"['daniel', 'branco']"
qué placer escuchar música,"['placer', 'escuchar', 'música']"
@Pierocasablanca con esto lo comprobé ajjajajaj,"['pierocasablanca', 'comprobé', 'ajjajajaj']"
it's one in a million,"['it', 'one', 'in', 'million']"
quiero recordar viejos tiempos y el sábado pasado,"['quiero', 'recordar', 'viejos', 'tiempos', 'sábado', 'pasado']"
@enriquemarch same😭,"['enriquemarch', 'same😭']"
@Pierocasablanca eres el mejor,"['pierocasablanca', 'mejor']"
volví a tener spotify y de pana mi día mejoró 100,"['volví', 'tener', 'spotify', 'pana', 'día', 'mejoró']"
en las alturas y medio choreta  https://t.co/JoOX8pTERu,"['alturas', 'medio', 'choreta']"
@danielacenteno_ escenik,"['danielacenteno', 'escenik']"
estoy leyendo lisístrata y creo que es lo más extraño que he leído,"['leyendo', 'lisístrata', 'creo', 'extraño', 'leído']"
150 páginas para el martes? este profesor me quiere matar😭,"['páginas', 'martes', 'profesor', 'quiere', 'matar😭']"
sábado aburrido,"['sábado', 'aburrido']"
"@LeopoldoQC ya volví a tenerlo, pero gracias🤩","['leopoldoqc', 'volví', 'tenerlo', 'gracias🤩']"
help,['help']
@El_gonzzalez ayua,"['gonzzalez', 'ayua']"
yo hace dos días: borraré spotify qué buena idea  yo hoy: *llorando pq no puedo meterme en mi cuenta más*,"['hace', 'dos', 'días', 'borraré', 'spotify', 'buena', 'idea', 'hoy', 'llorando', 'pq', 'puedo', 'meterme', 'cuenta']"
@AskRockStars holaaa ayúdenme a recuperar mi cuenta ☹️,"['askrockstars', 'holaaa', 'ayúdenme', 'recuperar', 'cuenta', '☹️']"
"hola díganme dónde puedo volver a descargar spotify, lo eliminé y ahora te poteó","['hola', 'díganme', 'dónde', 'puedo', 'volver', 'descargar', 'spotify', 'eliminé', 'ahora', 'poteó']"
@StressV1 @cryacklesgray @Daniela18722462 rtt,"['stressv', 'cryacklesgray', 'daniela', 'rtt']"
extraño demasiado rumbear,"['extraño', 'demasiado', 'rumbear']"
@PenelopeAlmeida cualesss👀,"['penelopealmeida', 'cualesss👀']"
sabe tan mal que pensé que estaba vencido,"['sabe', 'tan', 'mal', 'pensé', 'vencido']"
estoy comiéndome un yogurt natural y ya me siento sascha fitness,"['comiéndome', 'yogurt', 'natural', 'siento', 'sascha', 'fitness']"
"denme tips para tener ideas y aumentar mi creatividad, estoy tratando de salir del coso ese de impostor","['denme', 'tips', 'tener', 'ideas', 'aumentar', 'creatividad', 'tratando', 'salir', 'coso', 'impostor']"
@Villxlobxs es Valeria ajjajajakakak,"['villxlobxs', 'valeria', 'ajjajajakakak']"
"estoy en esta clase desde las nueve, toy muerta","['clase', 'nueve', 'toy', 'muerta']"
@LeopoldoQC lo es jshsfjs,"['leopoldoqc', 'jshsfjs']"
"sí, cooooñoo",['cooooñoo']
"eliminé spotify pq me ocupa mucha memoria, soy una persona nueva  seguiremos informando","['eliminé', 'spotify', 'pq', 'ocupa', 'mucha', 'memoria', 'persona', 'nueva', 'seguiremos', 'informando']"
ok se me fue el internet y estoy entrando en crisis,"['ok', 'internet', 'entrando', 'crisis']"
me pregunto lo mismo alo,"['pregunto', 'mismo', 'alo']"
molestik porque mi mamá no me deja meter los zapatos en la lavadora,"['molestik', 'mamá', 'deja', 'meter', 'zapatos', 'lavadora']"
@mandanep_ mi mamá anda antojada igualita alo jajajajsjsj,"['mandanep', 'mamá', 'anda', 'antojada', 'igualita', 'alo', 'jajajajsjsj']"
@valen2c las chica de verdad les gusta el pollo frito,"['valen', 'chica', 'verdad', 'gusta', 'pollo', 'frito']"
yo no sé qué les pasa por la cabeza a los profesores que dan clases por Whatsapp,"['sé', 'pasa', 'cabeza', 'profesores', 'dan', 'clases', 'whatsapp']"
@karenrequena por finnn,"['karenrequena', 'finnn']"
@SayMichar si pasa,"['saymichar', 'si', 'pasa']"
profe déjeme pararme para comer q toy muriéndome de hambre,"['profe', 'déjeme', 'pararme', 'comer', 'toy', 'muriéndome', 'hambre']"
jason es un onvre,"['jason', 'onvre']"
@luisanay20 qué es lo peor que puede pasar?,"['luisanay', 'peor', 'puede', 'pasar']"
atrévanse y monten ese tweet o manden el mensaje  de pana que no se van a arrepentir,"['atrévanse', 'monten', 'tweet', 'manden', 'mensaje', 'pana', 'van', 'arrepentir']"
declaro que hoy va a ser un día arrechísimo,"['declaro', 'hoy', 'va', 'ser', 'día', 'arrechísimo']"
soy el tipo de cm que quiere dar risa  al menos lo intento👀,"['tipo', 'cm', 'quiere', 'dar', 'risa', 'menos', 'intento👀']"
@thundermerch mi amor y kriño,"['thundermerch', 'amor', 'kriño']"
hoy cumple años el proyecto donde trabajo y estoy demasiado feliz de poder formar parte de este equipo 🥺 gracias por creer en mi y darme esta oportunidad ♥️  @thundermerch los quiero ♥️,"['hoy', 'cumple', 'años', 'proyecto', 'trabajo', 'demasiado', 'feliz', 'poder', 'formar', 'parte', 'equipo', 'gracias', 'creer', 'darme', 'oportunidad', '♥️', 'thundermerch', 'quiero', '♥️']"
me alegró la noche akjsjsjaja,"['alegró', 'noche', 'akjsjsjaja']"
@magalystika pero dime cuándo,"['magalystika', 'dime', 'cuándo']"
yo cuando mi compañero de un trabajo en grupo no hace nada,"['compañero', 'trabajo', 'grupo', 'hace']"
@EnPijamasPod  https://t.co/WjOUVwbUxY,['enpijamaspod']
cómo hacer todas cosas que me faltan terminar y no morir en el intento  buscar,"['cómo', 'hacer', 'todas', 'cosas', 'faltan', 'terminar', 'morir', 'intento', 'buscar']"
♥️  https://t.co/lKVhenc26A,['♥️']
@mellamoayrton q hicistee,"['mellamoayrton', 'hicistee']"
hola tuiter,"['hola', 'tuiter']"
soy un fantasma  https://t.co/Whk09c3Dgu,['fantasma']
yuju  https://t.co/jDjKRmqRCE,['yuju']
@danielacenteno_ de lo mejor,"['danielacenteno', 'mejor']"
estoy borracha y el humboldt sos,"['borracha', 'humboldt', 'sos']"
"no pregunten, solo vacilen estas caras  https://t.co/3pNVfHbuYR","['pregunten', 'solo', 'vacilen', 'caras']"
"el día está demasiado bello como para que yo esté amargada por una persona, ayuda","['día', 'demasiado', 'bello', 'amargada', 'persona', 'ayuda']"
"si no voy a la playa, lloro","['si', 'voy', 'playa', 'lloro']"
"Si ves esto, debes retuitear con una selfie dónde no sonrías. O te cae la maldición  https://t.co/I0x0nlPEJQ","['si', 'ves', 'debes', 'retuitear', 'selfie', 'dónde', 'sonrías', 'cae', 'maldición']"
lloro porque no estoy en el humboldt rumbeando en estos momentos,"['lloro', 'humboldt', 'rumbeando', 'momentos']"
@Reylacruz_ te voy a meter un coñazo,"['reylacruz', 'voy', 'meter', 'coñazo']"
@fiorellaagb0 jajajajajajaja ven ya a ccs🥺,"['fiorellaagb', 'jajajajajajaja', 'ven', 'ccs🥺']"
@valen2c  https://t.co/G0dohfPZq7,['valen']
"hola me acaban de cancelar, quién me puede llevar a altamira a la 1?🥺","['hola', 'acaban', 'cancelar', 'quién', 'puede', 'llevar', 'altamira']"
@andreaansr si es buena?,"['andreaansr', 'si', 'buena']"
sentimientos encontrados escuchando flamingo,"['sentimientos', 'encontrados', 'escuchando', 'flamingo']"
"mierda, quiero demasiado","['mierda', 'quiero', 'demasiado']"
abc te amo y abc te odio  https://t.co/10QgnUMUGl,"['abc', 'amo', 'abc', 'odio']"
cambiamos de mood a green day,"['cambiamos', 'mood', 'green', 'day']"
estoy a nada de decidirme tatuar algo de coldplay,"['decidirme', 'tatuar', 'coldplay']"
"me acabo de encontrar con esto, ya no hay vuelta atrás  https://t.co/TCsL17yjHO","['acabo', 'encontrar', 'vuelta', 'atrás']"
"un tiro duele menos que escuchar ""the reason"" de hoobastank","['tiro', 'duele', 'menos', 'escuchar', 'the', 'reason', 'hoobastank']"
@PintandoToninas masiao feoo,"['pintandotoninas', 'masiao', 'feoo']"
estoy llorando,['llorando']
"creo que no existe nada mejor en el mundo que después de que le echaste tantas bolas, recibas unas felicitaciones","['creo', 'existe', 'mejor', 'mundo', 'después', 'echaste', 'tantas', 'bolas', 'recibas', 'unas', 'felicitaciones']"
@JoseRGuzman toy: emocionada,"['joserguzman', 'toy', 'emocionada']"
la respuesta es: arriésgate,"['respuesta', 'arriésgate']"
@castellanosan la respuesta es: arriésgate,"['castellanosan', 'respuesta', 'arriésgate']"
"@Cripisitoo murder house, la mejor temporada","['cripisitoo', 'murder', 'house', 'mejor', 'temporada']"
SISOI,['sisoi']
@Villxlobxs  https://t.co/RFlgPd2RUI,['villxlobxs']
@janiceportes 😤😤,"['janiceportes', '😤😤']"
@CameliaAlegria marico qué arrechera me da esa vaina,"['cameliaalegria', 'marico', 'arrechera', 'da', 'vaina']"
lo malo de tener como pareja a un libra es que son más indecisos que el carajO,"['malo', 'tener', 'pareja', 'libra', 'indecisos', 'carajo']"
cuando me preguntan cuántos años tengo se me olvida que son 20 y no 19,"['preguntan', 'cuántos', 'años', 'olvida']"
necesito saber qué más ha pasado con el caso de alejandro sojo,"['necesito', 'saber', 'pasado', 'caso', 'alejandro', 'sojo']"
@evhaack lo necesito jajsjsjaj,"['evhaack', 'necesito', 'jajsjsjaj']"
"@enriquemarch @muffliatopls enrique te escribí por wha y me dejaste en gris, estoy: llorando","['enriquemarch', 'muffliatopls', 'enrique', 'escribí', 'wha', 'dejaste', 'gris', 'llorando']"
ya no quiero ser adulto,"['quiero', 'ser', 'adulto']"
@Leoaristigueta ser adulto es curioso jajajajsj,"['leoaristigueta', 'ser', 'adulto', 'curioso', 'jajajajsj']"
"cómo que vas ctm?  VAMOS, VA-MOS","['cómo', 'vas', 'ctm', 'vamos', 'va', 'mos']"
@SabrinaGomesSt me da miedo 🥺,"['sabrinagomesst', 'da', 'miedo']"
"me encanta jerry di, ya lo dije","['encanta', 'jerry', 'di', 'dije']"
NO TE AUTOSABOTEES,['autosabotees']
que no sepa decir parangaricutirimicuaro,"['sepa', 'decir', 'parangaricutirimicuaro']"
@vguglielmelli_ creo que es buenoo y da suerte,"['vguglielmelli', 'creo', 'buenoo', 'da', 'suerte']"
@vguglielmelli_ MARICA RT NO ENTIENDO,"['vguglielmelli', 'marica', 'rt', 'entiendo']"
@enrremolinos hasta te forman peos por tweets que pones,"['enrremolinos', 'forman', 'peos', 'tweets', 'pones']"
"realmente quisiera saber quiénes pusieron ""sí a mi"" y por qué  hablemos","['realmente', 'quisiera', 'saber', 'quiénes', 'pusieron', 'hablemos']"
"""sí a mi"" escríbeme que hoy estoy open mind","['escríbeme', 'hoy', 'open', 'mind']"
"estoy increíblemente ladillada y con mil vainas que hacer  le estoy huyendo a mis responsabilidades, lo siento","['increíblemente', 'ladillada', 'mil', 'vainas', 'hacer', 'huyendo', 'responsabilidades', 'siento']"
alguna vez hice algo que te hizo sentir mal?,"['alguna', 'vez', 'hice', 'hizo', 'sentir', 'mal']"
@danielacenteno_ acepto,"['danielacenteno', 'acepto']"
@valen2c yisuskraist quién hace esl,"['valen', 'yisuskraist', 'quién', 'hace', 'esl']"
@danielacenteno_ dime fecha lugar y vestimenta,"['danielacenteno', 'dime', 'fecha', 'lugar', 'vestimenta']"
@valen2c no hay ni uno akajjaj,"['valen', 'akajjaj']"
@danielacenteno_ todos queremos ir ahora al cumpleaños de un tal victor,"['danielacenteno', 'queremos', 'ir', 'ahora', 'cumpleaños', 'tal', 'victor']"
@danielacenteno_ aproveche,"['danielacenteno', 'aproveche']"
siento la necesidad de salir con gente que conozco y caerme a curda hasta partirme la cara,"['siento', 'necesidad', 'salir', 'gente', 'conozco', 'caerme', 'curda', 'partirme', 'cara']"
lo mejor del mundo,"['mejor', 'mundo']"
@danielacenteno_  https://t.co/f4m3TL0Cnm,['danielacenteno']
en serio,['serio']
cómo me memorizo algo? ya no me acuerdo cómo se hacía eso,"['cómo', 'memorizo', 'acuerdo', 'cómo', 'hacía']"
@janiceportes me estás cayendo a labia mamaguev,"['janiceportes', 'cayendo', 'labia', 'mamaguev']"
@janiceportes lksto,"['janiceportes', 'lksto']"
esto,[]
@janiceportes me caiste a golpes,"['janiceportes', 'caiste', 'golpes']"
nojoda este fin me voy a la playa así sea en el techo de una camionetica,"['nojoda', 'fin', 'voy', 'playa', 'así', 'techo', 'camionetica']"
ay cuál seré yo,"['ay', 'cuál']"
@janiceportes cómo así pasa dato,"['janiceportes', 'cómo', 'así', 'pasa', 'dato']"
mantra,['mantra']
volví a caer en esta droga llamada: soda stereo,"['volví', 'caer', 'droga', 'llamada', 'soda', 'stereo']"
@janiceportes @JenniferAniistn mori,"['janiceportes', 'jenniferaniistn', 'mori']"
@fiorellaagb0 mira lo q encontré  https://t.co/p1rrUvs8th,"['fiorellaagb', 'mira', 'encontré']"
"hagan lo que les dé la gana, la gente siempre va a criticar","['hagan', 'dé', 'gana', 'gente', 'siempre', 'va', 'criticar']"
cristian onorato lo está logrando demasiado,"['cristian', 'onorato', 'logrando', 'demasiado']"
@janiceportes COÑOO QUE JSJSJSJjjs quiee,"['janiceportes', 'coñoo', 'jsjsjsjjjs', 'quiee']"
@nancyyymc ES HOY ES HOY ES HOY,"['nancyyymc', 'hoy', 'hoy', 'hoy']"
amo esta vaina  https://t.co/mPWg6yYhMU,"['amo', 'vaina']"
ah es que son las 2 am,"['ah', 'am']"
@luisanay20 por estar sonando cancioncitas de amor?,"['luisanay', 'sonando', 'cancioncitas', 'amor']"
@janiceportes naguara sí a todo,"['janiceportes', 'naguara']"
"@janiceportes tengo un amigo tatuador, tómalo o déjalo🤔","['janiceportes', 'amigo', 'tatuador', 'tómalo', 'déjalo🤔']"
hice un monólogo e hice llorar a alguien  simplemente de comediante a ✨poeta✨,"['hice', 'monólogo', 'hice', 'llorar', 'alguien', 'simplemente', 'comediante', '✨poeta✨']"
la batería y el piano :p,"['batería', 'piano']"
esta canción tiene un valor sentimental demasiado arrecho para mi  https://t.co/U8YX1D418O,"['canción', 'valor', 'sentimental', 'demasiado', 'arrecho']"
sabemos que caímos en hueco cuando nos ponemos a escuchar coldplay,"['sabemos', 'caímos', 'hueco', 'ponemos', 'escuchar', 'coldplay']"
te extraño muchísimo,"['extraño', 'muchísimo']"
@ruizluisalejan1 oh la laaaaaaaaaaa,"['ruizluisalejan', 'oh', 'laaaaaaaaaaa']"
el último atardecer que vimos juntas mi mejor amiga y yo 13/09/18  https://t.co/D9LT7l3q4o,"['último', 'atardecer', 'vimos', 'juntas', 'mejor', 'amiga']"
estoy escribiendo un monólog............................ será que vuelvo a hacer stand up?  ...............jej,"['escribiendo', 'monólog', 'vuelvo', 'hacer', 'stand', 'up', 'jej']"
@LeopoldoQC @SpgFreddy sisoi,"['leopoldoqc', 'spgfreddy', 'sisoi']"
de q temas te gusta hablar?,"['temas', 'gusta', 'hablar']"
 https://t.co/Wb9yyWg3zi,[]
acabo de hacer esto con la caja de los flips  me siento ✨grande✨  https://t.co/17R2cpLFvh,"['acabo', 'hacer', 'caja', 'flips', 'siento', '✨grande✨']"
@IThinkIsBuda EN CIERTO PUNTO LA RELACIÓN SE DESVÍO DEL PUNTO MILES DE ASUNTOS RESTANDO IMPORTANCIA A ESTAR DESPUES DEL MES TERCERO Y EL SEXO PLACENTERO,"['ithinkisbuda', 'cierto', 'punto', 'relación', 'desvío', 'punto', 'miles', 'asuntos', 'restando', 'importancia', 'despues', 'mes', 'tercero', 'sexo', 'placentero']"
wenas  https://t.co/zty0nVMJCJ,['wenas']
@RAEinforma chupi,"['raeinforma', 'chupi']"
@aphrodite_nani @georgndrw ME ACABO DE DAR CUENTAA AAA,"['aphrodite', 'nani', 'georgndrw', 'acabo', 'dar', 'cuentaa', 'aaa']"
ok me acaban de robar mi trago,"['ok', 'acaban', 'robar', 'trago']"
a embriagarse yujuuu!  https://t.co/SjOE7rILUC,"['embriagarse', 'yujuuu']"
LA AMO,['amo']
@georgndrw MARICOO QJE JAJAJAJAJAJAJ,"['georgndrw', 'maricoo', 'qje', 'jajajajajajaj']"
yo pidiendo favores me siento mala,"['pidiendo', 'favores', 'siento', 'mala']"
saquen ya la nueva temporada de mindhunter por favor,"['saquen', 'nueva', 'temporada', 'mindhunter', 'favor']"
@rufian le puedes escupir en la cara sin peo,"['rufian', 'puedes', 'escupir', 'cara', 'peo']"
@ruizluisalejan1 un sueño,"['ruizluisalejan', 'sueño']"
@marianaggz MARICA PERO SI ERAN UNOS TOXICOS DE MIERDA,"['marianaggz', 'marica', 'si', 'toxicos', 'mierda']"
"el mejor regalo del mundo sería el disco de ""la fiesta del rey drama"" en físico","['mejor', 'regalo', 'mundo', 'disco', 'fiesta', 'rey', 'drama', 'físico']"
BUENOS DÍAS AMANECIMOS MEDITANDO,"['buenos', 'días', 'amanecimos', 'meditando']"
@SabrinaGomesSt ya lo sacamoooss,"['sabrinagomesst', 'sacamoooss']"
@PintandoToninas divinooos,"['pintandotoninas', 'divinooos']"
a qué edad es que uno se tiene q comenzar a tomar las pastillas de vitamina c y eso,"['edad', 'comenzar', 'tomar', 'pastillas', 'vitamina']"
@wandapmarin voy,"['wandapmarin', 'voy']"
yo viendo la vaina  https://t.co/bPSVle1pHt,"['viendo', 'vaina']"
@rebzescalona mira ve  https://t.co/aEi2UhM4hZ,"['rebzescalona', 'mira', 've']"
eso es plagio mamaguevo,"['plagio', 'mamaguevo']"
@Adriana_Camacho lo estás logrando,"['adriana', 'camacho', 'logrando']"
@SimonOrta dónde la puedo veeer,"['simonorta', 'dónde', 'puedo', 'veeer']"
@magalystika @SayMichar todo tuyo mami,"['magalystika', 'saymichar', 'mami']"
"@valentsimonelli odio esooo, pero es que son tan bellos que me dan arrechera  es como que si lloraras de dolor, pero con estilo jajskskajsj","['valentsimonelli', 'odio', 'esooo', 'tan', 'bellos', 'dan', 'arrechera', 'si', 'lloraras', 'dolor', 'estilo', 'jajskskajsj']"
cómo hago para invertir en crypto monedas que no sean petros por favor gracias es en serio,"['cómo', 'hago', 'invertir', 'crypto', 'monedas', 'petros', 'favor', 'gracias', 'serio']"
@georgndrw jajajajajajaja obvio no es esoooo,"['georgndrw', 'jajajajajajaja', 'obvio', 'esoooo']"
@georgndrw serio??,"['georgndrw', 'serio']"
hola alguien me puede prestar su zelle? lit estoy q muero,"['hola', 'alguien', 'puede', 'prestar', 'zelle', 'lit', 'muero']"
@Villxlobxs literalmente estoy asi,"['villxlobxs', 'literalmente', 'asi']"
@graibcy enviadoo,"['graibcy', 'enviadoo']"
@graibcy no puedo enviarte dmm!😭,"['graibcy', 'puedo', 'enviarte', 'dmm']"
@Androzio6 holaa! no puedo mandarte dm!,"['androzio', 'holaa', 'puedo', 'mandarte', 'dm']"
@graibcy heyy estás buscando?,"['graibcy', 'heyy', 'buscando']"
siento que amo a mi profesora de escénica,"['siento', 'amo', 'profesora', 'escénica']"
estoy agradecida,['agradecida']
"desde hace dos días estoy viendo una serie que me parece un mierda, pero la trama está interesante","['hace', 'dos', 'días', 'viendo', 'serie', 'parece', 'mierda', 'trama', 'interesante']"
