tweet_translated_tokenized,sentiment,NB_Negativo,NB_Neutral,NB_Positivo,SVM_Negativo,SVM_Neutral,SVM_Positivo,DF_Negativo,DF_Neutral,DF_Positivo,MaxEnt_Negativo,MaxEnt_Neutral,MaxEnt_Positivo
"['andresitorresm', 'mad']",Negativo,0.10125422754295098,0.8358752283378945,0.06287054411915377,0.06925709457769519,0.8942570688546994,0.036485836567605366,0.0,1.0,0.0,0.07435426310735531,0.8809424852428092,0.044703251649835546
"['imarcangel', 'first', 'grouped', 'one']",Neutral,0.04398500639391583,0.9231647892000802,0.03285020440600436,0.04829074136784528,0.8806566886995272,0.07105256993262751,0.0,1.0,0.0,0.060539854655811264,0.8921241952027517,0.04733595014143697
"['vallha', 'mint', 'given', 'problems', 'certain', 'packages', 'repositories', 'want', 'minimalist', 'experience', 'bleeding', 'edge', 'go', 'arch', 'want', 'bark', 'installation', 'antergos', 'use', 'antergos', 'gegege']",Neutral,0.06053025831204156,0.8982230516156166,0.04124669007234509,0.05185192662202847,0.900147474444484,0.04800059893348749,0.0,1.0,0.0,0.06720594499582944,0.8857892301087295,0.047004824895440986
"['ekbufalo', 'civilized', 'medina', 'angarita', 'military', 'coup', 'ad', 'shortly', 'chalbaud', 'coup', 'assassination', 'electoral', 'fraud', 'jóvito', 'perez', 'jimenez', 'dictatorship', 'democracy', 'venezuela', 'lasted', 'less', 'seems']",Neutral,0.10150327323825299,0.8431352365072543,0.05536149025448943,0.08932096073849159,0.8828931489886029,0.02778589027290536,0.0,1.0,0.0,0.07979396157806554,0.8789767446413235,0.04122929378061104
"['reminder', 'second', 'cap', 'government', 'best', 'years', 'democracy', 'best', 'prepared', 'people']",Positivo,0.024504195380946427,0.953849969578366,0.021645835040686883,0.04015388426893147,0.6017660347423958,0.3580800809886727,0.0,0.0,1.0,0.06948660016647025,0.8509811791239288,0.079532220709601
"['movementterra', 'mate']",Neutral,0.103034528968894,0.83298967842996,0.06397579260114691,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.07474171471906114,0.880370046001842,0.044888239279096916
"['saw', 'anime', 'chapter', 'cruchyroll', 'loading', 'anywhere', 'halfway', 'realized', 'adblock', 'skipped', 'advertising', 'without', 'paying', 'penny', 'contribute', 'anything', 'work', 'translating', 'syncing', 'subtitles', 'feel', 'dirty']",Neutral,0.10136974363745467,0.8317481681137531,0.06688208824879162,0.035679541049178864,0.9398282428782894,0.024492216072531887,0.0,1.0,0.0,0.05975994447371592,0.9015727792468125,0.03866727627947166
"['problem', 'begins', 'exist', 'pride', 'becomes', 'pride', 'pride', 'mental', 'milestone', 'like', 'aula', 'magna', 'say', 'sacred', 'pride', 'think', 'exclusively', 'use', 'ucevistas', 'arrogance']",Neutral,0.05171884807995245,0.9124200757503668,0.03586107616968127,0.03769932416188665,0.9236736863328934,0.038626989505219735,0.0,1.0,0.0,0.0574758104690067,0.9010631876094176,0.04146100192157574
"['going', 'tell', 'pride', 'belonging', 'university', 'never', 'sense', 'shame', 'study', 'house', 'always', 'second', 'home', 'values', '\u200b\u200bof', 'university', 'always', 'carried', 'high', 'order', 'create', 'better', 'one', 'society']",Neutral,0.011708403574496585,0.9794334421295826,0.008858154295919492,0.0243070659919599,0.9091616802472072,0.06653125376083313,0.0,1.0,0.0,0.04386468962107178,0.9181824071187474,0.03795290326018059
"['johelconh', 'macoyero', 'macoyero', 'always']",Neutral,0.07748306298629512,0.8711653214690679,0.05135161554463618,0.06258564071754097,0.8926918612379482,0.044722498044511054,0.0,1.0,0.0,0.07307521806086927,0.8787268616453403,0.048197920293790365
"['vicbeology', 'know', 'always', 'end', 'talking', 'depression']",Neutral,0.04012499438423992,0.9367128806721629,0.02316212494359673,0.07537773085620615,0.8902009228198072,0.03442134632398665,0.0,1.0,0.0,0.06541621639345979,0.8945372932900566,0.04004649031648362
"['johelconh', 'admire', 'bro']",Positivo,0.08145109058160971,0.8678159653737183,0.05073294404467273,0.05639445820902893,0.9130767442718664,0.03052879751910453,0.0,1.0,0.0,0.06882968130108641,0.8893732953268177,0.04179702337209576
"['superpanqsito', 'start', 'bleed', 'nose', 'feel', 'put', 'another', 'line', 'another', 'piece', 'paper', 'going', 'go', 'another', 'life', 'wait']",Neutral,0.034364752018330336,0.9353566771636456,0.03027857081802464,0.04831498957726567,0.6844256069197613,0.26725940350297306,0.0,1.0,0.0,0.07701031611907846,0.8450711442838063,0.07791853959711532
"['make', 'mom', 'stop', 'watching', 'videos', 'kiki', 'challenge', 'instagram', 'take', 'internet', 'let', 'see', 'chinese', 'monas', 'cantv', 'yahoo', 'answers']",Neutral,0.059243019006611525,0.9094606607087234,0.031296320284666765,0.10509539521590176,0.8587146077723692,0.03618999701172919,0.0,1.0,0.0,0.07856411105440306,0.8801041350021807,0.04133175394341635
"['repeal', 'law', 'illicit', 'exchange', 'rates', 'release', 'pressure', 'reminded', 'people', 'decision', 'illegal', 'reminded', 'people', 'top', 'things', 'nothing', 'nothing', 'nothing']",Neutral,0.051031024779566836,0.9199936846738056,0.02897529054662897,0.06771927232945918,0.905506420564957,0.026774307105583758,0.0,1.0,0.0,0.06652826036519821,0.8929921961302346,0.040479543504567075
"['juliococo', 'china', 'illegal', 'china', 'wants', 'expand', 'maquilas', 'already', 'done', 'africa']",Neutral,0.056308155420297865,0.90978559956485,0.03390624501485072,0.03933076832746011,0.9371127414955508,0.02355649017698936,0.0,1.0,0.0,0.05944923890232686,0.9045864676683439,0.035964293429329074
"['egamanww', 'even', 'worse', 'complain', 'resources', 'reject', 'acts', 'entrance', 'university', 'leadership', 'joins', 'shadows']",Neutral,0.07174559482963702,0.8885923848004249,0.039662020369938496,0.08867432271069017,0.8870977532385345,0.024227924050775257,0.0,1.0,0.0,0.06561696725363944,0.8981687528602339,0.03621427988612656
"['superpanqsito', 'know', 'much', 'mean', 'noticed', 'since', 'love']",Neutral,0.029515134805729388,0.9532104760961828,0.01727438909808841,0.023679587763288643,0.9524971930533408,0.023823219183370308,0.0,0.0,1.0,0.05665137653214977,0.9071499140979092,0.03619870936994097
"['vallha', 'wgraterol', 'valssss', 'javier', 'trv', 'gusgustavo', 'vault', 'looks', 'amazing']",Neutral,0.15248079890008553,0.7513427892091727,0.09617641189074047,0.06892708757743872,0.8946331663568539,0.03643974606570702,0.0,1.0,0.0,0.07316822712551516,0.88278598046601,0.04404579240847479
"['haroldsluis', 'asntaciónve', 'jcsosazpurua', 'ekbufalo', 'vjmc', 'good', 'meme', 'corduroy']",Neutral,0.10494831752127268,0.8314837718478998,0.06356791063082654,0.047817773905829884,0.9244811334159134,0.0277010926782567,0.0,1.0,0.0,0.06674426349808898,0.8933434022429478,0.03991233425896309
"['vicbeology', 'useless', 'city', 'planned', 'aguevonian', 'shits', 'harvard', 'mit', 'frat', 'rejects', 'year', 'old', 'virgins', 'designed', 'shit']",Negativo,0.14151409852513164,0.7764436878540121,0.08204221362085559,0.2058252149511489,0.7183186188716557,0.07585616617719512,0.0,1.0,0.0,0.106641710579888,0.8341352602469362,0.0592230291731759
"['superpanqsito', 'twitter', 'seem', 'bit', 'rude', 'direct', 'deep', 'love']",Neutral,0.054124190608064934,0.9086672594820776,0.03720854990985758,0.03214968179677483,0.929314347104343,0.0385359710988822,0.0,1.0,0.0,0.06537453259726347,0.8892292274009994,0.04539624000173699
"['johelconh', 'love', 'libertarianism', 'becoming', 'real', 'alternative', 'venezuela']",Positivo,0.06739327280556268,0.8898568711318485,0.042749856062589284,0.03570383762382117,0.9298702961902288,0.034425866185950366,0.0,1.0,0.0,0.06873552242929276,0.8866850833781155,0.04457939419259175
"['vicbeology', 'dale', 'going', 'give', 'prepaid', 'skype']",Neutral,0.07178700917738103,0.8847978902694175,0.04341510055320308,0.03504261888045073,0.936353692805262,0.028603688314287112,0.0,1.0,0.0,0.059058058695428524,0.9043731754931988,0.03656876581137253
"['vicbeology', 'bb', 'university', 'anymore', 'know', 'expect']",Neutral,0.03631908473349852,0.943032957982584,0.020647957283917703,0.03647322616296377,0.947528021735774,0.015998752101262087,0.0,1.0,0.0,0.051200172461420175,0.9184489577842223,0.030350869754357447
"['know', 'anime', 'got', 'good', 'went', 'flash', 'fighting', 'revolution', 'within', 'totalitarian', 'dystopia']",Neutral,0.04187701043552014,0.9333825565153484,0.024740433049130303,0.03613645403204256,0.9454327840657512,0.01843076190220596,0.0,1.0,0.0,0.052652480366395506,0.9155155656347306,0.03183195399887372
"['come', 'remind', 'studying', 'drawing', 'man', 'makes', 'millions', 'dollars', 'rhyming', 'cycle', 'recycling']",Neutral,0.0764378033769909,0.8731819052468506,0.050380291376160194,0.06278221223286501,0.8890944429993349,0.04812334476779993,0.0,1.0,0.0,0.07329916741016047,0.8779000917192396,0.04880074087060004
"['johelconh', 'answer', 'always', 'southeast']",Neutral,0.054403474123781326,0.9085157489024608,0.0370807769737584,0.05289361303106994,0.9058107777563026,0.041295609212627406,0.0,1.0,0.0,0.06731119411114798,0.8862211777581184,0.046467628130733685
"['mad', 'max', 'caribbean', 'rage']",Negativo,0.12508794876199214,0.7967899588586239,0.07812209237938222,0.0696906478497823,0.8937629365808527,0.03654641556936502,0.0,1.0,0.0,0.07484532719638644,0.880212212657977,0.04494246014563656
"['remember', 'twitter', 'launched', 'like', 'option', 'compete', 'facebook', 'remember', 'facebook', 'launched', 'reactions', 'alternative', 'request', 'like', 'button', 'think', 'time', 'twitter', 'reach', 'reactions']",Neutral,0.02657391451226756,0.9543022072951208,0.019123878192610657,0.01647430752984838,0.9531512195846144,0.030374472885537226,0.0,1.0,0.0,0.04769972276049941,0.9145573769948453,0.03774290024465542
"['marcela', 'bahamon', 'course', 'understand', 'reject', 'compliment', 'first', 'thing', 'would', 'come', 'head', 'self', 'esteem', 'floor', 'dealing', 'millennial', 'feminist', 'offended', 'everything', 'going', 'put', 'show', 'twitter']",Neutral,0.041291726124203766,0.928498875451809,0.03020939842398645,0.02285887479957801,0.924654768667838,0.052486356532584016,0.0,1.0,0.0,0.05389170836006878,0.9035588916066587,0.04254940003327264
['mood'],Neutral,0.10111963425956913,0.8363513863581977,0.06252897938223348,0.07057192794201067,0.8927584246562461,0.03666964740174308,0.0,1.0,0.0,0.0758428847733051,0.8787297677704002,0.045427347456294793
"['vallha', 'asquito', 'play', 'lol']",Positivo,0.06758501807363197,0.8802385086638038,0.05217647326256415,0.05001194903781207,0.8979840121949624,0.052004038767225626,0.0,1.0,0.0,0.07313320266998845,0.869592511824903,0.05727428550510838
"['go', 'skyrim']",Neutral,0.05306803992030955,0.9060675697024952,0.04086439037719597,0.042797220833189216,0.8703044022076727,0.08689837695913823,0.0,1.0,0.0,0.0659081909642409,0.8816814058091305,0.052410403226628696
"['want', 'communist', 'dictator', 'also', 'want', 'know', 'bitch', 'talks', 'shit']",Negativo,0.0388543749973064,0.9445851909972879,0.016560434005407066,0.4656425616568097,0.4618907176902787,0.07246672065291165,1.0,0.0,0.0,0.13156068755771774,0.8098927290212287,0.058546583421053476
"['today', 'entered', 'steam', 'facebook', 'amazon', 'three', 'seen', 'articles', 'opinions', 'clinton', 'agenda', 'democrats', 'reached', 'point', 'anger', 'propaganda', 'stronger', 'propaganda', 'lost', 'memetic', 'war']",Negativo,0.07453805276588447,0.8863893261265025,0.03907262110761205,0.09035039887489114,0.8819111988081079,0.02773840231700097,0.0,1.0,0.0,0.07711289835262443,0.8817921181836097,0.04109498346376594
"['dw', 'espanol', 'wonders', 'given', 'interminal', 'crisis', 'greece', 'tsipras', 'failed', 'damn', 'know', 'could', 'socialism']",Negativo,0.09737408747747432,0.8459476751890109,0.056678237333513376,0.08473266713689012,0.8763373728247755,0.03892996003833442,0.0,1.0,0.0,0.07303618225472414,0.8841279409450196,0.042835876800256426
"['superpanqsito', 'perhaps', 'cm', 'ordered', 'express', 'currency', 'exchange', 'ways', 'photo', 'pinned', 'tweet', 'statement', 'enough', 'expressed', 'account', 'protest', 'must', 'encouraged', 'whenever', 'possible', 'even', 'companies']",Neutral,0.08385670141921732,0.8628122703424234,0.05333102823836031,0.03845370829268912,0.9265344847829584,0.035011806924352566,0.0,1.0,0.0,0.06434328444383565,0.8946603698432979,0.0409963457128664
"['country', 'universities', 'without', 'following', 'partisan', 'supra', 'movement']",Neutral,0.047035656664751915,0.9229667857669288,0.029997557568320694,0.04231442569021263,0.9208200505276322,0.03686552378215514,0.0,1.0,0.0,0.06467434644197738,0.8928757388165613,0.04244991474146133
"['residence', 'lived', 'ccs', 'landlords', 'marginal', 'nouveau', 'riche', 'son', 'age', 'brat', 'age', 'fb', 'courtesy', 'good', 'marginal', 'likes', 'every', 'time', 'criticize', 'mockery', 'marginality', 'country', 'feel', 'alluded']",Neutral,0.09057004145646624,0.8534820603780723,0.05594789816546224,0.03844460143821631,0.9374293423369828,0.024126056224800515,0.0,1.0,0.0,0.059065339455540676,0.904536864751722,0.0363977957927372
"['vicbeology', 'like', 'dry', 'whenever', 'time', 'luck', 'realize', 'problem']",Positivo,0.042920722080257004,0.9237212527437676,0.033358025175974734,0.04172580041834896,0.8765319623004145,0.08174223728123663,0.0,1.0,0.0,0.0626725358604971,0.8826585619970369,0.054668902142465926
"['eat', 'fork', 'eldiariodedross', 'sick', 'fat', 'woman', 'makes', 'soup', 'insists', 'giving', 'spoon', 'going', 'bite', 'hand']",Neutral,0.06963861629743366,0.8834237925428802,0.046937591159687465,0.03675452388822965,0.922042845930278,0.04120263018149229,0.0,1.0,0.0,0.060262331119141935,0.8980389652963645,0.04169870358449356
